SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
GlymaLee.08G237000.1.p,8,23933642,1,0,769,NA,NA,1,NA
GlymaLee.08G263100.1.p,8,42205298,1,0,769,NA,NA,1,NA
GlymaLee.08G264200.1.p,8,42343082,1,0,769,NA,NA,1,NA
GlymaLee.08G264300.1.p,8,42346170,1,0,769,NA,NA,1,NA
GlymaLee.08G264400.1.p,8,42368363,1,0,769,NA,NA,1,NA
GlymaLee.08G269300.1.p,8,43260476,1,0,769,NA,NA,1,NA
GlymaLee.08G269900.1.p,8,43317052,1,0,769,NA,NA,1,NA
GlymaLee.08G271300.1.p,8,43497064,1,0,769,NA,NA,1,NA
GlymaLee.08G273100.1.p,8,43693331,1,0,769,NA,NA,1,NA
GlymaLee.08G277900.1.p,8,44332756,1,0,769,NA,NA,1,NA
GlymaLee.08G283700.1.p,8,45057607,1,0,769,NA,NA,1,NA
GlymaLee.08G284000.1.p,8,45077574,1,0,769,NA,NA,1,NA
GlymaLee.08G285100.1.p,8,45191577,1,0,769,NA,NA,1,NA
GlymaLee.08G288600.1.p,8,45508007,1,0,769,NA,NA,1,NA
GlymaLee.08G294100.1.p,8,46007944,1,0,769,NA,NA,1,NA
GlymaLee.09G019800.1.p,9,1651369,1,0,769,NA,NA,1,NA
GlymaLee.09G020100.1.p,9,1671880,1,0,769,NA,NA,1,NA
GlymaLee.09G051200.1.p,9,5198230,1,0,769,NA,NA,1,NA
GlymaLee.09G051600.1.p,9,5258643,1,0,769,NA,NA,1,NA
GlymaLee.09G067100.1.p,9,8373049,1,0,769,NA,NA,1,NA
GlymaLee.09G125700.1.p,9,39050031,1,0,769,NA,NA,1,NA
GlymaLee.09G171300.1.p,9,43917982,1,0,769,NA,NA,1,NA
GlymaLee.09G171400.1.p,9,43924932,1,0,769,NA,NA,1,NA
GlymaLee.09G172100.1.p,9,43999661,1,0,769,NA,NA,1,NA
GlymaLee.09G172900.1.p,9,44104510,1,0,769,NA,NA,1,NA
GlymaLee.09G215000.1.p,9,47871591,1,0,769,NA,NA,1,NA
GlymaLee.10G099200.1.p,10,32505353,1,0,769,NA,NA,1,NA
GlymaLee.10G152400.1.p,10,43778251,1,0,769,NA,NA,1,NA
GlymaLee.10G152500.1.p,10,43785173,1,0,769,NA,NA,1,NA
GlymaLee.10G164600.1.p,10,44845779,1,0,769,NA,NA,1,NA
GlymaLee.11G021000.1.p,11,1651680,1,0,769,NA,NA,1,NA
GlymaLee.11G054400.1.p,11,4524313,1,0,769,NA,NA,1,NA
GlymaLee.11G067000.1.p,11,5463033,1,0,769,NA,NA,1,NA
GlymaLee.11G142500.1.p,11,14623646,1,0,769,NA,NA,1,NA
GlymaLee.11G142600.1.p,11,14628450,1,0,769,NA,NA,1,NA
GlymaLee.11G154600.1.p,11,16696092,1,0,769,NA,NA,1,NA
GlymaLee.11G167500.1.p,11,18786132,1,0,769,NA,NA,1,NA
GlymaLee.11G195100.1.p,11,35545191,1,0,769,NA,NA,1,NA
GlymaLee.12G011200.1.p,12,858341,1,0,769,NA,NA,1,NA
GlymaLee.12G025100.1.p,12,1975308,1,0,769,NA,NA,1,NA
GlymaLee.12G115400.1.p,12,15171013,1,0,769,NA,NA,1,NA
GlymaLee.12G115500.1.p,12,15191230,1,0,769,NA,NA,1,NA
GlymaLee.12G115600.1.p,12,15203434,1,0,769,NA,NA,1,NA
GlymaLee.12G118800.1.p,12,16326846,1,0,769,NA,NA,1,NA
GlymaLee.12G136000.1.p,12,33968631,1,0,769,NA,NA,1,NA
GlymaLee.12G180800.1.p,12,39988123,1,0,769,NA,NA,1,NA
GlymaLee.12G186300.1.p,12,40640277,1,0,769,NA,NA,1,NA
GlymaLee.12G189000.1.p,12,40923234,1,0,769,NA,NA,1,NA
GlymaLee.12G202200.1.p,12,42436406,1,0,769,NA,NA,1,NA
GlymaLee.12G204900.1.p,12,42721983,1,0,769,NA,NA,1,NA
GlymaLee.12G205400.1.p,12,42763649,1,0,769,NA,NA,1,NA
GlymaLee.12G205500.1.p,12,42775002,1,0,769,NA,NA,1,NA
GlymaLee.12G205800.1.p,12,42800191,1,0,769,NA,NA,1,NA
GlymaLee.13G009700.1.p,13,6034296,1,0,769,NA,NA,1,NA
GlymaLee.13G046600.1.p,13,16787959,1,0,769,NA,NA,1,NA
GlymaLee.13G046900.1.p,13,16816579,1,0,769,NA,NA,1,NA
GlymaLee.13G051000.1.p,13,17924849,1,0,769,NA,NA,1,NA
GlymaLee.13G062500.1.p,13,20269001,1,0,769,NA,NA,1,NA
GlymaLee.13G151400.1.p,13,30002134,1,0,769,NA,NA,1,NA
GlymaLee.13G151600.1.p,13,30017833,1,0,769,NA,NA,1,NA
GlymaLee.13G154300.1.p,13,30326779,1,0,769,NA,NA,1,NA
GlymaLee.13G154600.1.p,13,30359315,1,0,769,NA,NA,1,NA
GlymaLee.13G156000.1.p,13,30510367,1,0,769,NA,NA,1,NA
GlymaLee.13G156400.1.p,13,30544632,1,0,769,NA,NA,1,NA
GlymaLee.13G156500.1.p,13,30559549,1,0,769,NA,NA,1,NA
GlymaLee.13G156700.1.p,13,30582610,1,0,769,NA,NA,1,NA
GlymaLee.13G157700.1.p,13,30689946,1,0,769,NA,NA,1,NA
GlymaLee.13G158500.1.p,13,30802411,1,0,769,NA,NA,1,NA
GlymaLee.13G158700.1.p,13,30820793,1,0,769,NA,NA,1,NA
GlymaLee.13G159400.1.p,13,30885312,1,0,769,NA,NA,1,NA
GlymaLee.13G159800.1.p,13,30923608,1,0,769,NA,NA,1,NA
GlymaLee.13G159900.1.p,13,30939635,1,0,769,NA,NA,1,NA
GlymaLee.13G160000.1.p,13,30953734,1,0,769,NA,NA,1,NA
GlymaLee.13G160300.1.p,13,31013237,1,0,769,NA,NA,1,NA
GlymaLee.13G160800.1.p,13,31078141,1,0,769,NA,NA,1,NA
GlymaLee.13G206400.1.p,13,35462559,1,0,769,NA,NA,1,NA
GlymaLee.13G222600.1.p,13,36742946,1,0,769,NA,NA,1,NA
GlymaLee.13G222900.1.p,13,36760681,1,0,769,NA,NA,1,NA
GlymaLee.13G239800.1.p,13,38408483,1,0,769,NA,NA,1,NA
GlymaLee.14G008300.1.p,14,684555,1,0,769,NA,NA,1,NA
GlymaLee.14G022100.1.p,14,1792694,1,0,769,NA,NA,1,NA
GlymaLee.14G042600.1.p,14,3858091,1,0,769,NA,NA,1,NA
GlymaLee.14G070300.1.p,14,6837075,1,0,769,NA,NA,1,NA
GlymaLee.14G070400.1.p,14,6844059,1,0,769,NA,NA,1,NA
GlymaLee.14G119100.1.p,14,29127999,1,0,769,NA,NA,1,NA
GlymaLee.14G149700.1.p,14,47420400,1,0,769,NA,NA,1,NA
GlymaLee.14G161100.1.p,14,48754941,1,0,769,NA,NA,1,NA
GlymaLee.14G165700.1.p,14,49271082,1,0,769,NA,NA,1,NA
GlymaLee.14G165800.1.p,14,49290633,1,0,769,NA,NA,1,NA
GlymaLee.14G165900.1.p,14,49308554,1,0,769,NA,NA,1,NA
GlymaLee.14G166100.1.p,14,49335508,1,0,769,NA,NA,1,NA
GlymaLee.14G166400.1.p,14,49370087,1,0,769,NA,NA,1,NA
GlymaLee.14G167500.1.p,14,49516669,1,0,769,NA,NA,1,NA
GlymaLee.14G168000.1.p,14,49540249,1,0,769,NA,NA,1,NA
GlymaLee.15G023400.1.p,15,2063130,1,0,769,NA,NA,1,NA
GlymaLee.15G066600.1.p,15,5479857,1,0,769,NA,NA,1,NA
GlymaLee.15G117600.1.p,15,10039922,1,0,769,NA,NA,1,NA
GlymaLee.15G118900.1.p,15,10154154,1,0,769,NA,NA,1,NA
GlymaLee.15G119000.1.p,15,10164829,1,0,769,NA,NA,1,NA
GlymaLee.15G139800.1.p,15,12741336,1,0,769,NA,NA,1,NA
GlymaLee.15G139900.1.p,15,12749474,1,0,769,NA,NA,1,NA
GlymaLee.15G146800.1.p,15,13819653,1,0,769,NA,NA,1,NA
GlymaLee.15G153200.1.p,15,15147600,1,0,769,NA,NA,1,NA
GlymaLee.15G168400.1.p,15,19621667,1,0,769,NA,NA,1,NA
GlymaLee.15G195000.1.p,15,44317633,1,0,769,NA,NA,1,NA
GlymaLee.15G195300.1.p,15,44475193,1,0,769,NA,NA,1,NA
GlymaLee.15G198700.1.p,15,46369703,1,0,769,NA,NA,1,NA
GlymaLee.15G199000.1.p,15,46557742,1,0,769,NA,NA,1,NA
GlymaLee.15G200300.1.p,15,47181737,1,0,769,NA,NA,1,NA
GlymaLee.15G200400.1.p,15,47204967,1,0,769,NA,NA,1,NA
GlymaLee.15G200500.1.p,15,47217138,1,0,769,NA,NA,1,NA
GlymaLee.15G209600.1.p,15,50909354,1,0,769,NA,NA,1,NA
GlymaLee.15G209700.1.p,15,50943013,1,0,769,NA,NA,1,NA
GlymaLee.16G005100.1.p,16,516520,1,0,769,NA,NA,1,NA
GlymaLee.16G028200.1.p,16,2995675,1,0,769,NA,NA,1,NA
GlymaLee.16G028300.1.p,16,3021693,1,0,769,NA,NA,1,NA
GlymaLee.16G030300.1.p,16,3208588,1,0,769,NA,NA,1,NA
GlymaLee.16G070100.1.p,16,8218772,1,0,769,NA,NA,1,NA
GlymaLee.16G074500.1.p,16,10085550,1,0,769,NA,NA,1,NA
GlymaLee.16G074700.1.p,16,10096732,1,0,769,NA,NA,1,NA
GlymaLee.16G075300.1.p,16,10595325,1,0,769,NA,NA,1,NA
GlymaLee.16G075400.1.p,16,10631466,1,0,769,NA,NA,1,NA
GlymaLee.16G075600.1.p,16,10739381,1,0,769,NA,NA,1,NA
GlymaLee.16G098200.1.p,16,28080819,1,0,769,NA,NA,1,NA
GlymaLee.16G104500.1.p,16,29676141,1,0,769,NA,NA,1,NA
GlymaLee.16G110700.1.p,16,30942421,1,0,769,NA,NA,1,NA
GlymaLee.16G111800.1.p,16,31038684,1,0,769,NA,NA,1,NA
GlymaLee.16G111900.1.p,16,31098697,1,0,769,NA,NA,1,NA
GlymaLee.16G112000.1.p,16,31106993,1,0,769,NA,NA,1,NA
GlymaLee.16G112100.1.p,16,31118241,1,0,769,NA,NA,1,NA
GlymaLee.16G112200.1.p,16,31151865,1,0,769,NA,NA,1,NA
GlymaLee.16G120500.1.p,16,32541641,1,0,769,NA,NA,1,NA
GlymaLee.16G130700.1.p,16,33631317,1,0,769,NA,NA,1,NA
GlymaLee.16G130900.1.p,16,33646165,1,0,769,NA,NA,1,NA
GlymaLee.16G131000.1.p,16,33660472,1,0,769,NA,NA,1,NA
GlymaLee.16G131100.1.p,16,33666467,1,0,769,NA,NA,1,NA
GlymaLee.16G131200.1.p,16,33672537,1,0,769,NA,NA,1,NA
GlymaLee.16G131300.1.p,16,33674918,1,0,769,NA,NA,1,NA
GlymaLee.16G131400.1.p,16,33681583,1,0,769,NA,NA,1,NA
GlymaLee.16G160900.1.p,16,37287982,1,0,769,NA,NA,1,NA
GlymaLee.16G170500.1.p,16,38117825,1,0,769,NA,NA,1,NA
GlymaLee.16G172000.1.p,16,38246739,1,0,769,NA,NA,1,NA
GlymaLee.16G172200.1.p,16,38260624,1,0,769,NA,NA,1,NA
GlymaLee.16G172700.1.p,16,38308832,1,0,769,NA,NA,1,NA
GlymaLee.16G173600.1.p,16,38342860,1,0,769,NA,NA,1,NA
GlymaLee.16G174900.1.p,16,38440887,1,0,769,NA,NA,1,NA
GlymaLee.16G175100.1.p,16,38454532,1,0,769,NA,NA,1,NA
GlymaLee.16G175400.1.p,16,38469347,1,0,769,NA,NA,1,NA
GlymaLee.16G176100.1.p,16,38515515,1,0,769,NA,NA,1,NA
GlymaLee.16G176300.1.p,16,38530475,1,0,769,NA,NA,1,NA
GlymaLee.16G176400.1.p,16,38536574,1,0,769,NA,NA,1,NA
GlymaLee.16G176500.1.p,16,38555385,1,0,769,NA,NA,1,NA
GlymaLee.16G176800.1.p,16,38572706,1,0,769,NA,NA,1,NA
GlymaLee.17G162400.1.p,17,20167904,1,0,769,NA,NA,1,NA
GlymaLee.17G162500.1.p,17,20228508,1,0,769,NA,NA,1,NA
GlymaLee.17G162600.1.p,17,20543643,1,0,769,NA,NA,1,NA
GlymaLee.17G163000.1.p,17,20739767,1,0,769,NA,NA,1,NA
GlymaLee.17G163100.1.p,17,20922298,1,0,769,NA,NA,1,NA
GlymaLee.17G214800.1.p,17,41511226,1,0,769,NA,NA,1,NA
GlymaLee.17G214900.1.p,17,41517999,1,0,769,NA,NA,1,NA
GlymaLee.18G070200.1.p,18,7519212,1,0,769,NA,NA,1,NA
GlymaLee.18G073900.1.p,18,8053397,1,0,769,NA,NA,1,NA
GlymaLee.18G074000.1.p,18,8081161,1,0,769,NA,NA,1,NA
GlymaLee.18G075500.1.p,18,8282205,1,0,769,NA,NA,1,NA
GlymaLee.18G075800.1.p,18,8358517,1,0,769,NA,NA,1,NA
GlymaLee.18G076800.1.p,18,8568492,1,0,769,NA,NA,1,NA
GlymaLee.18G080600.1.p,18,9119027,1,0,769,NA,NA,1,NA
GlymaLee.18G080800.1.p,18,9132164,1,0,769,NA,NA,1,NA
GlymaLee.18G080900.1.p,18,9200912,1,0,769,NA,NA,1,NA
GlymaLee.18G081200.1.p,18,9377564,1,0,769,NA,NA,1,NA
GlymaLee.18G085100.1.p,18,10191757,1,0,769,NA,NA,1,NA
GlymaLee.18G089200.1.p,18,11557053,1,0,769,NA,NA,1,NA
GlymaLee.18G097300.1.p,18,14178476,1,0,769,NA,NA,1,NA
GlymaLee.18G098100.1.p,18,14463037,1,0,769,NA,NA,1,NA
GlymaLee.18G104200.1.p,18,17213420,1,0,769,NA,NA,1,NA
GlymaLee.18G104300.1.p,18,17215907,1,0,769,NA,NA,1,NA
GlymaLee.18G104400.1.p,18,17220440,1,0,769,NA,NA,1,NA
GlymaLee.18G144600.1.p,18,48153662,1,0,769,NA,NA,1,NA
GlymaLee.18G174700.1.p,18,53641995,1,0,769,NA,NA,1,NA
GlymaLee.18G175100.1.p,18,53683880,1,0,769,NA,NA,1,NA
GlymaLee.18G214700.1.p,18,57766372,1,0,769,NA,NA,1,NA
GlymaLee.18G224000.1.p,18,58536683,1,0,769,NA,NA,1,NA
GlymaLee.18G224100.1.p,18,58545198,1,0,769,NA,NA,1,NA
GlymaLee.18G225400.1.p,18,58659934,1,0,769,NA,NA,1,NA
GlymaLee.18G225500.1.p,18,58671308,1,0,769,NA,NA,1,NA
GlymaLee.18G225600.1.p,18,58689333,1,0,769,NA,NA,1,NA
GlymaLee.18G226800.1.p,18,58831089,1,0,769,NA,NA,1,NA
GlymaLee.18G230900.1.p,18,59157190,1,0,769,NA,NA,1,NA
GlymaLee.18G231000.1.p,18,59160283,1,0,769,NA,NA,1,NA
GlymaLee.19G020100.1.p,19,2598576,1,0,769,NA,NA,1,NA
GlymaLee.19G044900.1.p,19,9293330,1,0,769,NA,NA,1,NA
GlymaLee.19G045000.1.p,19,9329028,1,0,769,NA,NA,1,NA
GlymaLee.19G045100.1.p,19,9383562,1,0,769,NA,NA,1,NA
GlymaLee.19G064800.1.p,19,32138111,1,0,769,NA,NA,1,NA
GlymaLee.19G082300.1.p,19,37919939,1,0,769,NA,NA,1,NA
GlymaLee.19G102100.1.p,19,40909598,1,0,769,NA,NA,1,NA
GlymaLee.19G104400.1.p,19,41176240,1,0,769,NA,NA,1,NA
GlymaLee.19G105400.1.p,19,41296502,1,0,769,NA,NA,1,NA
GlymaLee.19G105500.1.p,19,41297779,1,0,769,NA,NA,1,NA
GlymaLee.19G105600.1.p,19,41319036,1,0,769,NA,NA,1,NA
GlymaLee.19G105800.1.p,19,41351425,1,0,769,NA,NA,1,NA
GlymaLee.19G106900.1.p,19,41476747,1,0,769,NA,NA,1,NA
GlymaLee.19G107000.1.p,19,41492664,1,0,769,NA,NA,1,NA
GlymaLee.19G108800.1.p,19,41703233,1,0,769,NA,NA,1,NA
GlymaLee.19G108900.1.p,19,41716789,1,0,769,NA,NA,1,NA
GlymaLee.19G109100.1.p,19,41739366,1,0,769,NA,NA,1,NA
GlymaLee.19G109300.1.p,19,41768435,1,0,769,NA,NA,1,NA
GlymaLee.20G016500.1.p,20,2138049,1,0,769,NA,NA,1,NA
GlymaLee.20G030500.1.p,20,7464752,1,0,769,NA,NA,1,NA
GlymaLee.20G030600.1.p,20,7473942,1,0,769,NA,NA,1,NA
GlymaLee.20G031400.1.p,20,7843068,1,0,769,NA,NA,1,NA
GlymaLee.20G031500.1.p,20,7903128,1,0,769,NA,NA,1,NA
GlymaLee.20G033100.1.p,20,8688047,1,0,769,NA,NA,1,NA
GlymaLee.20G033300.1.p,20,8796485,1,0,769,NA,NA,1,NA
GlymaLee.20G033400.1.p,20,8816283,1,0,769,NA,NA,1,NA
GlymaLee.20G035000.1.p,20,9726307,1,0,769,NA,NA,1,NA
GlymaLee.20G157800.1.p,20,45326607,1,0,769,NA,NA,1,NA
GlymaLee.20G158000.1.p,20,45342653,1,0,769,NA,NA,1,NA
GlymaLee.20G170000.1.p,20,46391943,1,0,769,NA,NA,1,NA
GlymaLee.20G170300.1.p,20,46396297,1,0,769,NA,NA,1,NA
GlymaLee.20G170400.1.p,20,46397208,1,0,769,NA,NA,1,NA
